company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,total_seats,fleet_type,scheduled_ground_time_minutes,minimum_turn_minutes,passenger_count,ssr_count,transfer_count,origin_count,total_bags,load_pct,transfer_to_checked_ratio,ground_pressure,delay_minutes,late_departure,ssr_per_pax,scheduled_departure_time,destination,aircraft_type,load_factor,transfer_bag_count,departure_date,scheduled_departure_hour,is_rush_hour_departure,is_red_eye,is_weekend,flight_duration_hours,haul_type,aircraft_category,is_express,is_international,child_count,lap_child_count,stroller_count,basic_economy_count,passenger_complexity_score,hot_transfer_count,late_bag_tags,baggage_complexity_score,operational_pressure_score,flight_date,season,weather_risk_score,crew_complexity_score,gate_pressure_score,fuel_complexity_score,boarding_complexity_score,maintenance_risk_score,revenue_complexity_score,competitive_pressure_score,security_complexity_score,master_complexity_index,ground_pressure_pos,delay_pos,delay_pos_norm,ground_pressure_pos_norm,transfer_to_checked_ratio_norm,ssr_per_pax_norm,load_pct_norm,passenger_complexity_score_norm,baggage_complexity_score_norm,operational_pressure_score_norm,master_complexity_index_norm,flight_difficulty_score,daily_rank,flights_per_day,daily_percentile,difficulty_classification
OO,5358,2025-08-06,ORD,CAK,50,CRJ-550,80.0,29.0,49,0,14,12,26,0.98,1.1666666666666667,-51.0,-6.0,0,0.0,2025-08-14T15:40:00Z,CAK,CRJ-550,98.0,14,2025-08-06,15,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,21.0,0,2025-08-14,Summer,0.8,0.0,1.0,0.24,1.0,1.0,1.176,1.0,1.0,0.04723528718514629,0.0,0.0,0.005780346820809248,0.0,0.02210281731048504,0,0.6934277317659632,0,0.07692307692307693,0.0,0.04723528718514629,0.044770797171635714,483.0,502,0.9621513944223108,Easy
UA,2177,2025-08-10,ORD,MSN,126,A319-100,245.0,43.0,111,0,63,6,69,0.8809523809523809,10.5,-202.0,11.0,1,0.0,2025-08-14T14:00:00Z,MSN,A319-100,88.09523809523809,63,2025-08-10,14,False,False,False,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,94.5,0,2025-08-14,Summer,0.8,0.0,1.0,0.288,1.5,1.0,1.0571428571428572,1.0,1.0,0.07761360905719514,0.0,11.0,0.2138728323699422,0.24110671936758893,0.15079872204472847,0,0.7067117879300621,0,0.21937321937321938,0.5,0.07761360905719514,0.18849285452576675,30.0,585,0.05128205128205128,Difficult
OO,5643,2025-08-05,ORD,CAK,50,CRJ-550,45.0,29.0,31,0,26,2,28,0.62,13.0,-16.0,-13.0,0,0.0,2025-08-01T11:05:00Z,CAK,CRJ-550,62.0,26,2025-08-05,11,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,39.0,0,2025-08-01,Summer,0.8,0.0,1.0,0.24,1.0,1.0,0.744,1.0,1.0,0.027911760609404607,0.0,0.0,0.02601156069364162,0.0,0.21214057507987222,0,0.6566411146961508,0,0.09971509971509972,0.0,0.027911760609404607,0.05290224337111446,487.0,529,0.9206049149338374,Easy
G7,4597,2025-08-11,ORD,ROA,50,CRJ-550,38.0,29.0,44,0,27,13,40,0.88,2.076923076923077,-9.0,-8.0,0,0.0,2025-08-10T07:25:00Z,ROA,CRJ-550,88.0,27,2025-08-11,7,True,False,True,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,40.5,6,2025-08-10,Summer,0.8,1.5,2.0,0.24,1.0,1.0,1.056,1.0,1.0,0.36616293645606773,0.0,0.0,0.0,0.0,0.008379320360151031,0,0.6627352831866317,0,0.05982905982905983,0.3333333333333333,0.36616293645606773,0.13103228120461852,125.0,596,0.20973154362416108,Difficult
G7,4597,2025-08-11,ORD,ROA,50,CRJ-550,38.0,29.0,44,0,27,13,40,0.88,2.076923076923077,-9.0,-8.0,0,0.0,2025-08-07T10:35:00Z,ROA,CRJ-550,88.0,27,2025-08-11,10,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,40.5,3,2025-08-07,Summer,0.8,0.0,1.0,0.24,1.0,1.0,1.056,1.0,1.0,0.12573711389909678,0.0,0.0,0.0,0.0,0.03386581469648563,0,0.6010933229207341,0,0.039886039886039885,0.0,0.12573711389909678,0.04923664382390975,563.0,596,0.9446308724832215,Easy
G7,4597,2025-08-11,ORD,ROA,50,CRJ-550,38.0,29.0,44,0,27,13,40,0.88,2.076923076923077,-9.0,0.0,0,0.0,2025-08-15T07:00:00Z,ROA,CRJ-550,88.0,27,2025-08-11,7,True,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,40.5,5,2025-08-15,Summer,0.8,0.0,2.0,0.24,1.0,1.0,1.056,1.0,1.0,0.23756307787908332,0.0,0.0,0.0,0.0,0.00580697258013552,0,0.660503709488481,0,0.09116809116809117,0.5,0.23756307787908332,0.13545195341906646,111.0,596,0.18624161073825504,Difficult
G7,4597,2025-08-11,ORD,ROA,50,CRJ-550,38.0,29.0,44,0,27,13,40,0.88,2.076923076923077,-9.0,0.0,0,0.0,2025-08-05T12:45:00Z,ROA,CRJ-550,88.0,27,2025-08-11,12,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,40.5,3,2025-08-05,Summer,0.8,0.0,1.0,0.24,1.0,1.0,1.056,1.0,1.0,0.12573711389909678,0.0,0.0,0.014450867052023121,0.0,0.043819120176947654,0,0.7455421059481974,0,0.18518518518518517,0.0,0.12573711389909678,0.06999164548505687,453.0,596,0.7600671140939598,Easy
UA,1252,2025-08-08,ORD,DCA,126,A319-100,850.0,43.0,49,0,13,3,16,0.3888888888888889,4.333333333333333,-807.0,-7.0,0,0.0,2025-08-09T09:16:00Z,DCA,A319-100,38.88888888888889,13,2025-08-08,9,False,False,True,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,19.5,1,2025-08-09,Summer,0.8,1.5,2.0,0.288,1.5,1.0,0.46666666666666673,1.0,1.0,0.2357142219412808,0.0,0.0,0.0,0.0,0.04824281150159745,0,0.638370428218144,0,0.18803418803418803,0.0,0.2357142219412808,0.08052110196218712,363.0,556,0.6528776978417267,Medium
G7,4549,2025-08-13,ORD,MLI,50,CRJ-550,115.0,29.0,49,0,33,3,36,0.98,11.0,-86.0,4.0,1,0.0,2025-08-02T07:00:00Z,MLI,CRJ-550,98.0,33,2025-08-13,7,True,False,True,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,49.5,3,2025-08-02,Summer,0.8,1.5,2.0,0.24,1.0,1.0,1.176,1.0,1.0,0.28766110974211717,0.0,4.0,0.014450867052023121,0.0,1.0,0,0.6290511518937916,0,0.15954415954415954,0.0,0.28766110974211717,0.12778757952719025,124.0,541,0.22920517560073936,Difficult
UA,1612,2025-08-03,ORD,MEM,126,B737-700,65.0,43.0,134,0,35,25,60,1.0634920634920635,1.4,-22.0,0.0,0,0.0,2025-08-04T10:45:00Z,MEM,B737-700,106.34920634920636,35,2025-08-03,10,False,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,52.5,0,2025-08-04,Summer,0.8,0.0,1.0,0.288,1.5,1.0,1.276190476190476,1.0,1.0,0.08741169352020352,0.0,0.0,0.028901734104046242,0.0,0.12300319488817892,0,0.5922645348239791,0,0.1168091168091168,0.8333333333333334,0.08741169352020352,0.16337437856783807,51.0,548,0.09306569343065693,Difficult
OO,5699,2025-08-11,ORD,SAV,76,ERJ-175,93.0,34.0,79,0,31,24,55,1.0394736842105263,1.2916666666666667,-59.0,-6.0,0,0.0,2025-08-07T18:35:00Z,SAV,ERJ-175,103.94736842105263,31,2025-08-11,18,True,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,46.5,2,2025-08-07,Summer,0.8,0.0,2.0,0.24,1.0,1.0,1.2473684210526315,1.0,1.0,0.16225358815790883,0.0,0.0,0.0,0.0,0.0001452221899506245,0,0.6374721847170015,0,0.002849002849002849,0.5,0.16225358815790883,0.11542894325939704,185.0,596,0.3104026845637584,Difficult
OO,4748,2025-08-06,ORD,ATW,50,CRJ-550,190.0,29.0,18,0,28,4,32,0.36,7.0,-161.0,8.0,1,0.0,2025-08-04T21:14:00Z,ATW,CRJ-550,36.0,28,2025-08-06,21,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,42.0,0,2025-08-04,Summer,0.8,0.0,1.0,0.24,1.0,1.0,0.432,1.0,1.0,0.013955880304702304,0.0,8.0,0.0,0.0,0.03700261399941911,0,0.6709878953533777,0,0.06267806267806268,0.0,0.013955880304702304,0.03751061402083454,494.0,502,0.9840637450199203,Easy
G7,4610,2025-08-12,ORD,XNA,50,CRJ-550,36.0,29.0,50,0,8,12,20,1.0,0.6666666666666666,-7.0,-8.0,0,0.0,2025-08-06T18:00:00Z,XNA,CRJ-550,100.0,8,2025-08-12,18,True,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,12.0,5,2025-08-06,Summer,0.8,0.0,2.0,0.24,1.0,1.0,1.2,1.0,1.0,0.24400425340433052,0.0,0.0,0.03757225433526012,0.0,0.1891373801916933,0,0.6198544976263384,0,0.11965811965811966,0.16666666666666666,0.24400425340433052,0.10719419541660177,205.0,485,0.422680412371134,Medium
OO,5262,2025-08-07,ORD,LNK,50,CRJ-200,40.0,29.0,50,0,13,31,44,1.0,0.41935483870967744,-11.0,-4.0,0,0.0,2025-08-04T08:45:00Z,LNK,CRJ-200,100.0,13,2025-08-07,8,True,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,19.5,5,2025-08-04,Summer,0.8,0.0,2.0,0.24,1.0,1.0,1.2,1.0,1.0,0.24400425340433052,0.0,0.0,0.0,0.0,0.01347661922741795,0,0.559156579461148,0,0.045584045584045586,0.8333333333333334,0.24400425340433052,0.17106219282955754,49.0,566,0.08657243816254417,Difficult
UA,1363,2025-08-01,ORD,LAX,200,A321-2NX,12.0,62.0,241,0,36,92,128,1.205,0.391304347826087,50.0,22.0,1,0.0,2025-08-14T16:00:00Z,LAX,A321-2NX,120.5,36,2025-08-01,16,False,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,54.0,3,2025-08-14,Summer,0.8,0.0,1.0,0.288,1.5,1.0,1.446,2.5,1.0,0.24597239037037827,50.0,22.0,0.0,0.0,0.09856230031948882,0,0.6709878953533777,0,0.05982905982905983,0.5,0.24597239037037827,0.13843721195712366,100.0,573,0.17452006980802792,Difficult
UA,2364,2025-08-14,ORD,CMH,166,B737-800,59.0,51.0,102,0,48,13,61,0.6144578313253012,3.6923076923076925,-8.0,-5.0,0,0.0,2025-08-03T19:40:00Z,CMH,B737-800,61.44578313253012,48,2025-08-14,19,True,False,True,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,72.0,3,2025-08-03,Summer,0.8,1.5,2.0,0.288,1.5,1.0,0.7373493975903614,1.0,1.0,0.3037349468585849,0.0,0.0,0.03757225433526012,0.0,0.0384664536741214,0,0.5554779177541668,0,0.09116809116809117,0.16666666666666666,0.3037349468585849,0.10459262799152338,235.0,560,0.41964285714285715,Medium
YX,3696,2025-08-14,ORD,CVG,76,ERJ-175,50.0,34.0,55,0,17,19,36,0.7236842105263158,0.8947368421052632,-16.0,-6.0,0,0.0,2025-08-13T18:10:00Z,CVG,ERJ-175,72.36842105263158,17,2025-08-14,18,True,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,25.5,2,2025-08-13,Summer,0.8,0.0,2.0,0.24,1.0,1.0,0.868421052631579,1.0,1.0,0.1453031262493635,0.0,0.0,0.008670520231213872,0.0,0.08315837517115472,0,0.583067880556526,0,0.09116809116809117,0.3333333333333333,0.1453031262493635,0.10146486388459848,254.0,560,0.45357142857142857,Medium
G7,4518,2025-08-13,ORD,STL,50,CRJ-550,291.0,33.0,50,0,33,0,33,1.0,33.0,-258.0,122.0,1,0.0,2025-08-14T21:07:00Z,STL,CRJ-550,100.0,33,2025-08-13,21,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,49.5,0,2025-08-14,Summer,0.8,0.0,1.0,0.24,1.0,1.0,1.2,1.0,1.0,0.04830881643935412,0.0,122.0,0.21965317919075145,0.0,0.022364217252396165,0,0.7853942744404939,0,0.06267806267806268,0.3333333333333333,0.04830881643935412,0.11740947403730709,163.0,541,0.30129390018484287,Difficult
OO,5795,2025-08-02,ORD,TUL,76,ERJ-175,55.0,34.0,84,0,33,15,48,1.105263157894737,2.2,-21.0,-3.0,0,0.0,2025-08-14T14:27:00Z,TUL,ERJ-175,110.5263157894737,33,2025-08-02,14,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,49.5,0,2025-08-14,Summer,0.8,0.0,1.0,0.24,1.0,1.0,1.3263157894736843,1.0,1.0,0.05395897040886922,0.0,0.0,0.008670520231213872,0.0,0.05612697103988457,0,0.6173369777430692,0,0.2849002849002849,0.16666666666666666,0.05395897040886922,0.08328807893060991,318.0,520,0.6115384615384616,Medium
YX,3598,2025-08-09,ORD,SDF,76,ERJ-175,53.0,34.0,54,0,40,1,41,0.7105263157894737,40.0,-19.0,-5.0,0,0.0,2025-08-11T08:45:00Z,SDF,ERJ-175,71.05263157894737,40,2025-08-09,8,True,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,60.0,2,2025-08-11,Summer,0.8,0.0,2.0,0.24,1.0,1.0,0.8526315789473684,1.0,1.0,0.14459685700317412,0.0,0.0,0.0,0.0,0.020488956799555497,0,0.8532412898852895,0,0.4757834757834758,0.0,0.14459685700317412,0.09926465947617748,243.0,535,0.4542056074766355,Medium
OO,5737,2025-08-12,ORD,OMA,70,ERJ-175,513.0,34.0,13,0,29,2,31,0.18571428571428572,14.5,-479.0,626.0,1,0.0,2025-08-11T10:45:00Z,OMA,ERJ-175,18.571428571428573,29,2025-08-12,10,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,43.5,0,2025-08-11,Summer,0.8,0.0,1.0,0.24,1.0,1.0,0.22285714285714286,1.0,1.0,0.004600839660890836,0.0,626.0,0.002890173410404624,0.0,0.0018256503879507074,0,0.6585247667750268,0,0.019943019943019943,0.16666666666666666,0.004600839660890836,0.05206867248354346,449.0,485,0.9257731958762887,Easy
UA,1361,2025-08-09,ORD,STL,126,A319-100,179.0,43.0,140,0,130,10,140,1.1111111111111112,13.0,-136.0,6.0,1,0.0,2025-08-13T10:00:00Z,STL,A319-100,111.11111111111111,130,2025-08-09,10,False,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,195.0,0,2025-08-13,Summer,0.8,0.0,1.0,0.288,1.5,1.0,1.3333333333333333,1.0,1.0,0.08996771555403178,0.0,6.0,0.0,0.0,0.029160615742085394,0,0.6150722374072628,0,0.04843304843304843,0.5,0.08996771555403178,0.10874186270876118,203.0,535,0.3794392523364486,Medium
UA,1491,2025-08-10,ORD,DFW,126,A319-100,65.0,43.0,138,0,36,63,99,1.0952380952380953,0.5714285714285714,-22.0,48.0,1,0.0,2025-08-15T07:01:00Z,DFW,A319-100,109.52380952380953,36,2025-08-10,7,True,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,54.0,2,2025-08-15,Summer,0.8,0.0,2.0,0.288,1.5,1.0,1.3142857142857143,1.0,1.0,0.20094167218940884,0.0,48.0,0.0,0.0,0.01825650387950708,0,0.6190662129748424,0,0.05982905982905983,0.16666666666666666,0.20094167218940884,0.08356293638019126,372.0,585,0.6358974358974359,Medium
UA,845,2025-08-05,ORD,GRU,318,B787-10,385.0,155.0,307,0,297,90,387,0.9654088050314465,3.3,-230.0,2.0,1,0.0,2025-08-05T07:10:00Z,GRU,B787-10,96.54088050314465,297,2025-08-05,7,True,False,False,0,Short,Wide Body,False,False,0,0,0,0,0.0,0,0,445.5,2,2025-08-05,Summer,0.8,0.0,3.0,0.6,2.5,1.0,1.1584905660377358,1.0,1.0,0.3309373358176023,0.0,2.0,0.0,0.0,0.036520029491275495,0,0.5871144084342054,0,0.07407407407407407,0.16666666666666666,0.3309373358176023,0.10369136028076958,229.0,529,0.43289224952741023,Medium
UA,920,2025-08-07,ORD,LHR,167,B767-300,315.0,145.0,170,0,39,82,121,1.0179640718562875,0.47560975609756095,-170.0,15.0,1,0.0,2025-08-15T21:10:00Z,LHR,B767-300,101.79640718562875,39,2025-08-07,21,False,False,False,0,Short,Wide Body,False,True,0,0,0,0,0.0,0,0,58.5,2,2025-08-15,Summer,1.6,2.0,1.5,1.2,2.5,1.3,2.44311377245509,1.8,3.0,0.7194038805618351,0.0,15.0,0.0,0.0,0.0060228387055958,0,0.7024404529480671,0,0.10541310541310542,0.0,0.7194038805618351,0.14698038593966992,76.0,566,0.13427561837455831,Difficult
UA,1580,2025-08-14,ORD,YVR,166,B737-800,45.0,65.0,142,0,46,36,82,0.8554216867469879,1.2777777777777777,20.0,14.0,1,0.0,2025-08-12T10:50:00Z,YVR,B737-800,85.54216867469879,46,2025-08-14,10,False,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,69.0,0,2025-08-12,Summer,0.8,0.0,1.0,0.288,1.5,1.0,1.0265060240963855,1.0,1.0,0.07624321170170892,20.0,14.0,0.0,0.0,0.004153354632587859,0,0.7178061645066721,0,0.037037037037037035,0.16666666666666666,0.07624321170170892,0.06651790946682304,453.0,560,0.8089285714285714,Easy
OO,5712,2025-08-05,ORD,GSP,76,ERJ-175,40.0,34.0,80,0,20,22,42,1.0526315789473684,0.9090909090909091,-6.0,2.0,1,0.0,2025-08-15T09:15:00Z,GSP,ERJ-175,105.26315789473684,20,2025-08-05,9,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,30.0,3,2025-08-15,Summer,0.8,0.0,2.0,0.24,1.0,1.0,1.263157894736842,1.0,1.0,0.1909163483990948,0.0,2.0,0.011560693641618497,0.0,0.020795817600929422,0,0.6734286582002318,0,0.1111111111111111,0.0,0.1909163483990948,0.06906042536516438,395.0,529,0.7466918714555766,Easy
UA,445,2025-08-08,ORD,ANC,179,B737-MAX9,68.0,56.0,221,0,127,33,160,1.23463687150838,3.8484848484848486,-12.0,18.0,1,0.0,2025-08-12T19:45:00Z,ANC,B737-MAX9,123.463687150838,127,2025-08-08,19,True,False,False,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,190.5,2,2025-08-12,Summer,0.8,0.0,2.0,0.288,1.5,1.0,1.481564245810056,1.0,1.0,0.2084241054057553,0.0,18.0,0.008670520231213872,0.0,0.0009014148790506619,0,0.6255564232721593,0,0.008547008547008548,0.0,0.2084241054057553,0.05972006098826521,479.0,556,0.8615107913669064,Easy
OO,5637,2025-08-08,ORD,GRB,50,CRJ-200,55.0,29.0,52,0,23,25,48,1.04,0.92,-26.0,-5.0,0,0.0,2025-08-06T06:00:00Z,GRB,CRJ-200,104.0,23,2025-08-08,6,True,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,34.5,2,2025-08-06,Summer,0.8,0.0,2.0,0.24,1.0,1.0,1.248,1.0,1.0,0.1622818389277564,0.0,0.0,0.0,0.0,0.016613418530351438,0,0.7670009659055879,0,0.05982905982905983,0.3333333333333333,0.1622818389277564,0.10523135726316096,240.0,556,0.4316546762589928,Medium
UA,276,2025-08-07,ORD,IAD,200,A321-2NX,13.0,62.0,191,0,52,37,89,0.955,1.4054054054054055,49.0,78.0,1,0.0,2025-08-01T20:50:00Z,IAD,A321-2NX,95.5,52,2025-08-07,20,False,False,False,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,78.0,3,2025-08-01,Summer,0.8,0.0,2.0,0.288,1.5,1.0,1.1460000000000001,1.0,1.0,0.22137067829478121,49.0,78.0,0.0,0.0,0.0033423445564020647,0,0.7344787192502928,0,0.05413105413105413,0.5,0.22137067829478121,0.13291413655714132,108.0,566,0.19081272084805653,Difficult
UA,1756,2025-08-01,ORD,YYZ,166,B737-800,74.0,65.0,200,0,62,45,107,1.2048192771084338,1.3777777777777778,-9.0,24.0,1,0.0,2025-08-15T18:10:00Z,YYZ,B737-800,120.48192771084338,62,2025-08-01,18,True,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,93.0,2,2025-08-15,Summer,0.8,0.0,2.0,0.288,1.5,1.0,1.4457831325301205,1.0,1.0,0.2068236024118329,0.0,24.0,0.6560693641618497,1.0,0.024952076677316297,0,0.7071456462319406,0,0.24786324786324787,0.5,0.2068236024118329,0.3581049135844302,2.0,573,0.0034904013961605585,Difficult
UA,1068,2025-08-10,ORD,IAD,176,B757-200,942.0,56.0,188,0,60,74,134,1.0681818181818181,0.8108108108108109,-886.0,10.0,1,0.0,2025-08-10T19:45:00Z,IAD,B757-200,106.81818181818181,60,2025-08-10,19,True,False,True,0,Short,Unknown,False,False,0,0,0,0,0.0,0,0,90.0,3,2025-08-10,Summer,0.8,1.5,2.0,0.36000000000000004,1.5,1.0,1.2818181818181817,1.0,1.0,0.3313098332825236,0.0,10.0,0.02601156069364162,0.0,0.032196227970730705,0,0.7455421059481974,0,0.1623931623931624,0.0,0.3313098332825236,0.09987024697579108,276.0,585,0.4717948717948718,Medium
UA,1531,2025-08-07,ORD,DSM,126,A319-100,64.0,43.0,134,0,61,32,93,1.0634920634920635,1.90625,-21.0,58.0,1,0.0,2025-08-05T18:11:00Z,DSM,A319-100,106.34920634920636,61,2025-08-07,18,True,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,91.5,2,2025-08-05,Summer,0.8,0.0,2.0,0.288,1.5,1.0,1.276190476190476,1.0,1.0,0.19923765750019004,0.0,58.0,0.011560693641618497,0.0,0.04087460063897763,0,0.8016823247695977,0,0.21367521367521367,0.16666666666666666,0.19923765750019004,0.10658069955659248,226.0,566,0.3992932862190813,Medium
UA,556,2025-08-05,ORD,CLT,179,B737-900,447.0,56.0,103,0,28,16,44,0.5754189944134078,1.75,-391.0,9.0,1,0.0,2025-08-01T14:26:00Z,CLT,B737-900,57.54189944134078,28,2025-08-05,14,False,False,False,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,42.0,0,2025-08-01,Summer,0.8,0.0,1.0,0.288,1.5,1.0,0.6905027932960893,1.0,1.0,0.061213657627855744,0.0,9.0,0.0,0.0,0.051939753537197625,0,0.7455421059481974,0,0.7236467236467237,0.16666666666666666,0.061213657627855744,0.12583499918227914,125.0,529,0.23629489603024575,Difficult
OO,5380,2025-08-10,ORD,MSY,76,ERJ-175,737.0,34.0,70,0,23,34,57,0.9210526315789473,0.6764705882352942,-703.0,-6.0,0,0.0,2025-08-14T08:50:00Z,MSY,ERJ-175,92.10526315789474,23,2025-08-10,8,True,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,34.5,2,2025-08-14,Summer,0.8,0.0,2.0,0.24,1.0,1.0,1.105263157894737,1.0,1.0,0.15589716494220432,0.0,0.0,0.0,0.0,0.012963873187515358,0,0.9064105663090434,0,0.1111111111111111,0.0,0.15589716494220432,0.07190243286437883,436.0,585,0.7452991452991453,Easy
UA,2683,2025-08-12,ORD,SAN,179,B737-900,93.0,56.0,160,0,45,66,111,0.8938547486033519,0.6818181818181818,-37.0,0.0,0,0.0,2025-08-11T10:35:00Z,SAN,B737-900,89.3854748603352,45,2025-08-12,10,False,False,False,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,67.5,0,2025-08-11,Summer,0.8,0.0,1.0,0.288,1.5,1.0,1.0726256983240223,1.0,1.0,0.07830616251328833,0.0,0.0,0.0,0.0,0.0022000242649735107,0,0.6627352831866317,0,0.03133903133903134,0.0,0.07830616251328833,0.042669492607504134,475.0,485,0.979381443298969,Easy
UA,2394,2025-08-13,ORD,DEN,234,B757-300,114.0,66.0,247,0,41,95,136,1.0555555555555556,0.43157894736842106,-48.0,60.0,1,0.0,2025-08-04T15:35:00Z,DEN,B757-300,105.55555555555556,41,2025-08-13,15,False,False,False,0,Short,Unknown,True,False,0,0,0,0,0.0,0,0,61.5,0,2025-08-04,Summer,1.2000000000000002,0.0,1.0,0.54,1.5,1.0,1.2666666666666666,2.5,1.0,0.1989011145990693,0.0,60.0,0.023121387283236993,0.0,0.03894004886299567,0,0.698945724326435,0,0.10541310541310542,0.0,0.1989011145990693,0.07310340338913787,390.0,541,0.7208872458410351,Easy
UA,920,2025-08-14,ORD,LHR,167,B767-300,400.0,145.0,184,0,36,93,129,1.1017964071856288,0.3870967741935484,-255.0,-4.0,0,0.0,2025-08-14T19:45:00Z,LHR,B767-300,110.17964071856288,36,2025-08-14,19,True,False,False,0,Short,Wide Body,False,True,0,0,0,0,0.0,0,0,54.0,4,2025-08-14,Summer,1.6,2.0,3.0,1.2,2.5,1.3,2.644311377245509,1.8,3.0,0.8681859819792792,0.0,0.0,0.06069364161849711,0.0,0.0015356941498644186,0,0.6563842249121437,0,0.037037037037037035,0.0,0.8681859819792792,0.16907608131153376,42.0,560,0.075,Difficult
G7,4546,2025-08-05,ORD,AVP,50,CRJ-550,95.0,29.0,46,0,18,0,18,0.92,18.0,-66.0,-5.0,0,0.0,2025-08-14T16:05:00Z,AVP,CRJ-550,92.0,18,2025-08-05,16,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,27.0,0,2025-08-14,Summer,0.8,0.0,1.0,0.24,1.0,1.0,1.104,1.0,1.0,0.04401469942252269,0.0,0.0,0.0,0.0,0.0163258785942492,0,0.46420546219416065,0,0.1623931623931624,0.3333333333333333,0.04401469942252269,0.08332820570030462,318.0,529,0.6011342155009451,Medium
UA,1761,2025-08-08,ORD,FAT,126,B737-700,100.0,43.0,145,0,49,31,80,1.1507936507936507,1.5806451612903225,-57.0,7.0,1,0.0,2025-08-01T09:03:00Z,FAT,B737-700,115.07936507936508,49,2025-08-08,9,False,False,False,0,Short,Narrow Body,False,False,0,0,0,0,0.0,0,0,73.5,0,2025-08-01,Summer,0.8,0.0,2.0,0.288,1.5,1.0,1.3809523809523807,1.0,1.0,0.14801071590554857,0.0,7.0,0.0,0.0,0.03170926517571885,0,0.5451776649746193,0,0.037037037037037035,0.0,0.14801071590554857,0.0498674500653698,522.0,556,0.9388489208633094,Easy
OO,5021,2025-08-15,ORD,SUX,50,CRJ-200,124.0,29.0,48,0,31,16,47,0.96,1.9375,-95.0,62.0,1,0.0,2025-08-07T09:20:00Z,SUX,CRJ-200,96.0,31,2025-08-15,9,False,False,False,0,Short,Regional,True,False,0,0,0,0,0.0,0,0,46.5,0,2025-08-07,Summer,0.8,0.0,2.0,0.24,1.0,1.0,1.152,1.0,1.0,0.10207473992093169,0.0,62.0,0.6242774566473989,0.0,0.0456700857575248,0,0.638370428218144,0,0.1396011396011396,0.0,0.10207473992093169,0.1358444054207459,113.0,556,0.20323741007194246,Difficult
UA,2202,2025-08-09,ORD,IAH,179,B737-900,90.0,56.0,213,0,71,75,146,1.1899441340782122,0.9466666666666667,-34.0,28.0,1,0.0,2025-08-13T12:50:00Z,IAH,B737-900,118.99441340782121,71,2025-08-09,12,False,False,False,0,Short,Narrow Body,True,False,0,0,0,0,0.0,0,0,106.5,0,2025-08-13,Summer,0.8,0.0,1.0,0.288,1.5,1.0,1.4279329608938547,1.0,1.0,0.09419919337167296,0.0,28.0,0.002890173410404624,0.0,0.004818412988198475,0,0.6255564232721593,0,0.08262108262108261,0.0,0.09419919337167296,0.04831209867943477,510.0,535,0.9532710280373832,Easy
